timestamp,tipoFruta,temperatura,umidade_ar,mq3_raw,mq3_tensao
2025-11-28 17:56:01.013000,banana,21.0,18.5,855,0.689011
2025-11-28 17:56:15.963000,banana,21.0,18.7,860,0.69304
2025-11-28 17:56:31.014000,banana,20.8,18.8,870,0.701099
2025-11-28 17:56:45.963000,banana,20.7,19.0,883,0.711575
2025-11-28 17:57:00.913000,banana,20.6,19.1,901,0.726081
2025-11-28 17:57:15.882000,banana,20.5,19.0,913,0.735751
2025-11-28 17:57:30.885000,banana,20.4,19.3,920,0.741392
2025-11-28 17:57:45.966000,banana,20.3,19.4,936,0.754286
2025-11-28 17:58:00.875000,banana,20.2,19.6,946,0.762344
2025-11-28 17:58:15.967000,banana,20.1,19.7,956,0.770403
2025-11-28 17:58:30.880000,banana,20.1,19.9,968,0.780073
2025-11-28 17:58:45.968000,banana,20.0,20.0,977,0.787326
2025-11-28 17:59:00.918000,banana,19.9,20.1,989,0.796996
2025-11-28 17:59:15.881000,banana,19.8,20.3,997,0.803443
2025-11-28 17:59:30.917000,banana,19.8,20.4,1011,0.814725
2025-11-28 17:59:45.969000,banana,19.7,20.5,1022,0.82359
2025-11-28 18:00:00.919000,banana,19.6,20.6,1026,0.826813
2025-11-28 18:00:15.970000,banana,19.6,20.8,1038,0.836484
2025-11-28 18:00:30.920000,banana,19.6,20.9,1044,0.841319
2025-11-28 18:00:45.870000,banana,19.5,21.0,1041,0.838901
2025-11-28 18:01:00.924000,banana,19.5,21.1,1039,0.837289
2025-11-28 18:01:15.873000,banana,19.4,21.2,1040,0.838095
2025-11-28 18:01:30.875000,banana,19.4,21.3,1041,0.838901
2025-11-28 18:01:45.975000,banana,19.4,21.4,1042,0.839707
2025-11-28 18:02:00.872000,banana,19.4,21.5,1051,0.84696
2025-11-28 18:02:15.877000,banana,19.3,21.6,1060,0.854212
2025-11-28 18:02:30.871000,banana,19.3,21.7,1067,0.859854
2025-11-28 18:02:45.976000,banana,19.3,21.8,1071,0.863077
2025-11-28 18:03:00.925000,banana,19.3,21.9,1075,0.8663
2025-11-28 18:03:15.977000,banana,19.2,21.8,1079,0.869524
2025-11-28 18:03:30.926000,banana,19.2,21.9,1085,0.874359
2025-11-28 18:03:45.857000,banana,19.2,22.0,1103,0.888864
2025-11-28 18:04:01.029000,banana,19.2,22.1,1117,0.900147
2025-11-28 18:04:15.980000,banana,19.2,22.3,1105,0.890476
2025-11-28 18:04:30.872000,banana,19.2,22.4,1089,0.877582
2025-11-28 18:04:45.867000,banana,19.1,22.5,1087,0.875971
2025-11-28 18:05:00.866000,banana,19.1,22.5,1095,0.882418
2025-11-28 18:05:15.861000,banana,19.1,22.6,1102,0.888059
2025-11-28 18:05:30.867000,banana,19.1,22.6,1113,0.896923
2025-11-28 18:05:45.859000,banana,19.1,22.7,1112,0.896117
2025-11-28 18:06:00.860000,banana,19.1,22.8,1111,0.895311
2025-11-28 18:06:15.866000,banana,19.1,22.9,1107,0.892088
2025-11-28 18:06:30.859000,banana,19.1,23.0,1105,0.890476
2025-11-28 18:06:45.882000,banana,19.1,23.0,1113,0.896923
2025-11-28 18:07:00.937000,banana,19.1,23.0,1121,0.90337
2025-11-28 18:07:15.852000,banana,19.1,23.0,1124,0.905788
2025-11-28 18:07:30.870000,banana,19.1,23.1,1126,0.907399
2025-11-28 18:07:45.885000,banana,19.0,23.1,1120,0.902564
2025-11-28 18:08:00.855000,banana,19.1,23.3,1121,0.90337
2025-11-28 18:08:15.855000,banana,19.1,23.3,1121,0.90337
2025-11-28 18:08:30.868000,banana,19.1,23.4,1122,0.904176
2025-11-28 18:08:45.848000,banana,19.1,23.5,1126,0.907399
2025-11-28 18:09:00.861000,banana,19.1,23.5,1129,0.909817
2025-11-28 18:09:15.843000,banana,19.1,23.5,1140,0.918681
2025-11-28 18:09:30.876000,banana,19.1,23.6,1148,0.925128
2025-11-28 18:09:45.849000,banana,19.1,23.6,1195,0.963004
2025-11-28 18:10:00.850000,banana,19.1,23.6,1178,0.949304
2025-11-28 18:10:15.849000,banana,19.1,24.5,1106,0.891282
2025-11-28 18:10:30.848000,banana,19.1,24.6,1080,0.87033
2025-11-28 18:10:45.892000,banana,19.1,24.5,1072,0.863883
2025-11-28 18:11:00.852000,banana,19.1,24.3,1071,0.863077
2025-11-28 18:11:15.840000,banana,19.2,24.2,1076,0.867106
2025-11-28 18:11:30.852000,banana,19.2,24.2,1084,0.873553
2025-11-28 18:11:45.852000,banana,19.2,24.1,1088,0.876777
2025-11-28 18:12:00.842000,banana,19.2,24.2,1091,0.879194
2025-11-28 18:12:15.845000,banana,19.2,24.2,1097,0.884029
2025-11-28 18:12:30.946000,banana,19.2,24.3,1095,0.882418
2025-11-28 18:12:45.897000,banana,19.2,24.3,1092,0.88
2025-11-28 18:13:00.949000,banana,19.2,24.3,1092,0.88
2025-11-28 18:13:15.897000,banana,19.2,24.3,1095,0.882418
2025-11-28 18:13:30.949000,banana,19.2,24.4,1096,0.883223
2025-11-28 18:13:45.898000,banana,19.3,24.5,1088,0.876777
2025-11-28 18:14:00.951000,banana,19.3,24.6,1083,0.872747
2025-11-28 18:14:15.838000,banana,19.3,24.6,1078,0.868718
2025-11-28 18:14:30.951000,banana,19.3,24.6,1087,0.875971
2025-11-28 18:14:45.901000,banana,19.3,24.6,1099,0.885641
2025-11-28 18:15:00.824000,banana,19.3,24.6,1098,0.884835
2025-11-28 18:15:15.829000,banana,19.3,24.6,1091,0.879194
2025-11-28 18:15:30.825000,banana,19.4,24.7,1098,0.884835
2025-11-28 18:15:45.903000,banana,19.4,24.7,1094,0.881612
2025-11-28 18:16:00.822000,banana,19.4,24.7,1095,0.882418
2025-11-28 18:16:15.822000,banana,19.4,24.7,1100,0.886447
2025-11-28 18:16:30.855000,banana,19.4,24.7,1100,0.886447
2025-11-28 18:16:45.905000,banana,19.4,24.8,1098,0.884835
2025-11-28 18:17:00.957000,banana,19.4,24.8,1099,0.885641
2025-11-28 18:17:15.823000,banana,19.4,24.8,1108,0.892894
2025-11-28 18:17:30.826000,banana,19.4,24.7,1117,0.900147
2025-11-28 18:17:45.907000,banana,19.4,24.7,1123,0.904982
2025-11-28 18:18:00.856000,banana,19.4,24.7,1122,0.904176
2025-11-28 18:18:15.828000,banana,19.4,24.7,1124,0.905788
2025-11-28 18:18:30.858000,banana,19.4,24.7,1133,0.91304
2025-11-28 18:18:45.909000,banana,19.5,24.9,1138,0.91707
2025-11-28 18:19:00.859000,banana,19.4,24.8,1145,0.922711
2025-11-28 18:19:15.809000,banana,19.5,24.9,1147,0.924322
2025-11-28 18:19:30.860000,banana,19.5,25.0,1141,0.919487
2025-11-28 18:19:45.911000,banana,19.5,25.0,1145,0.922711
2025-11-28 18:20:00.963000,banana,19.5,25.0,1150,0.92674
2025-11-28 18:20:15.818000,banana,19.5,25.0,1158,0.933187
2025-11-28 18:20:30.813000,banana,19.5,25.0,1167,0.94044
2025-11-28 18:20:45.914000,banana,19.5,25.0,1165,0.938828
2025-11-28 18:21:00.818000,banana,19.5,25.1,1166,0.939634
2025-11-28 18:21:15.816000,banana,19.5,25.0,1174,0.946081
2025-11-28 18:21:30.811000,banana,19.5,25.1,1169,0.942051
2025-11-28 18:21:45.812000,banana,19.5,25.1,1173,0.945275
2025-11-28 18:22:00.814000,banana,19.5,25.2,1171,0.943663
2025-11-28 18:22:15.917000,banana,19.5,25.2,1176,0.947692
2025-11-28 18:22:30.867000,banana,19.5,25.2,1182,0.952527
2025-11-28 18:22:45.918000,banana,19.5,25.2,1182,0.952527
2025-11-28 18:23:00.799000,banana,19.5,25.3,1184,0.954139
2025-11-28 18:23:15.800000,banana,19.5,25.3,1180,0.950916
2025-11-28 18:23:30.799000,banana,19.5,25.3,1175,0.946886
2025-11-28 18:23:45.921000,banana,19.5,25.3,1179,0.95011
2025-11-28 18:24:00.870000,banana,19.5,25.3,1186,0.955751
2025-11-28 18:24:15.921000,banana,19.6,25.4,1186,0.955751
2025-11-28 18:24:30.802000,banana,19.6,25.4,1181,0.951722
2025-11-28 18:24:45.820000,banana,19.6,25.4,1182,0.952527
2025-11-28 18:25:00.808000,banana,19.6,25.4,1185,0.954945
2025-11-28 18:25:15.822000,banana,19.6,25.4,1191,0.95978
